Source,Target,Type,Id,Label,Weight
23006,23252,Undirected,49634,,1
23006,23270,Undirected,49686,,1
23006,23288,Undirected,49687,,1
23006,23289,Undirected,49688,,1
23006,23310,Undirected,49735,,1
23006,23320,Undirected,49736,,1
23006,23325,Undirected,49784,,1
23006,23340,Undirected,49785,,1
23007,23008,Undirected,49024,,1
23007,23009,Undirected,49025,,1
23007,23010,Undirected,49026,,1
23007,23011,Undirected,49027,,1
23007,23013,Undirected,49028,,1
23007,23014,Undirected,49029,,1
23007,23015,Undirected,49030,,1
23007,23016,Undirected,49031,,1
23007,23018,Undirected,49032,,1
23007,23019,Undirected,49033,,1
23007,23020,Undirected,49034,,1
23007,23021,Undirected,49035,,1
23007,23022,Undirected,49036,,1
23007,23023,Undirected,49037,,1
23007,23024,Undirected,49146,,1
23007,23025,Undirected,49147,,1
23007,23026,Undirected,49148,,1
23007,23027,Undirected,49149,,1
23007,23028,Undirected,49150,,1
23007,23029,Undirected,49151,,1
23007,23031,Undirected,49152,,1
23007,23033,Undirected,49153,,1
23007,23034,Undirected,49154,,1
23007,23035,Undirected,49155,,1
23007,23036,Undirected,49156,,1
23007,23037,Undirected,49157,,1
23007,23040,Undirected,49158,,1
23007,23051,Undirected,49159,,1
23007,23052,Undirected,49160,,1
23007,23053,Undirected,49161,,1
23007,23058,Undirected,49308,,1
23007,23064,Undirected,49309,,1
23007,23065,Undirected,49310,,1
23007,23066,Undirected,49311,,1
23007,23068,Undirected,49312,,1
23007,23069,Undirected,49313,,1
23007,23070,Undirected,49314,,1
23007,23076,Undirected,49315,,1
23007,23083,Undirected,49316,,1
23007,23085,Undirected,49372,,1
23007,23100,Undirected,49373,,1
23007,23109,Undirected,49374,,1
23007,23134,Undirected,49415,,1
23007,23142,Undirected,49416,,1
23007,23151,Undirected,49462,,1
23007,23152,Undirected,49463,,1
23007,23157,Undirected,49464,,1
23007,23162,Undirected,49465,,1
23007,23172,Undirected,49466,,1
23007,23174,Undirected,49520,,1
23007,23175,Undirected,49521,,1
23007,23189,Undirected,49522,,1
23007,23193,Undirected,49523,,1
23007,23200,Undirected,49524,,1
23007,23204,Undirected,49570,,1
23007,23209,Undirected,49571,,1
23007,23218,Undirected,49572,,1
23007,23221,Undirected,49573,,1
23007,23223,Undirected,49574,,1
23007,23228,Undirected,49575,,1
23007,23231,Undirected,49576,,1
23007,23244,Undirected,49635,,1
23007,23252,Undirected,49636,,1
23007,23266,Undirected,49689,,1
23007,23269,Undirected,49690,,1
23007,23270,Undirected,49691,,1
23007,23277,Undirected,49692,,1
23007,23288,Undirected,49693,,1
23007,23291,Undirected,49694,,1
23007,23295,Undirected,49737,,1
23007,23299,Undirected,49738,,1
23007,23308,Undirected,49739,,1
23007,23310,Undirected,49740,,1
23007,23320,Undirected,49741,,1
23007,23325,Undirected,49786,,1
23007,23340,Undirected,49787,,1
23007,23350,Undirected,49788,,1
23008,23010,Undirected,49038,,1
23008,23011,Undirected,49039,,1
23008,23013,Undirected,49040,,1
23008,23020,Undirected,49041,,1
23008,23022,Undirected,49042,,1
23008,23024,Undirected,49162,,1
23008,23025,Undirected,49163,,1
23008,23034,Undirected,49164,,1
23008,23036,Undirected,49165,,1
23008,23039,Undirected,49166,,1
23008,23040,Undirected,49167,,1
23008,23053,Undirected,49168,,1
23008,23058,Undirected,49317,,1
23008,23066,Undirected,49318,,1
23008,23069,Undirected,49319,,1
23008,23083,Undirected,49320,,1
23008,23095,Undirected,49375,,1
23008,23097,Undirected,49376,,1
23008,23151,Undirected,49467,,1
23008,23162,Undirected,49468,,1
23008,23172,Undirected,49469,,1
23008,23218,Undirected,49577,,1
23008,23223,Undirected,49578,,1
23008,23244,Undirected,49637,,1
23008,23252,Undirected,49638,,1
23008,23270,Undirected,49695,,1
23008,23308,Undirected,49742,,1
23008,23310,Undirected,49743,,1
23008,23320,Undirected,49744,,1
23008,23340,Undirected,49789,,1
23009,23010,Undirected,49043,,1
23009,23011,Undirected,49044,,1
23009,23014,Undirected,49045,,1
23009,23015,Undirected,49046,,1
23009,23018,Undirected,49047,,1
23009,23022,Undirected,49048,,1
23009,23029,Undirected,49169,,1
23009,23034,Undirected,49170,,1
23009,23040,Undirected,49171,,1
23009,23066,Undirected,49321,,1
23009,23252,Undirected,49639,,1
23009,23270,Undirected,49696,,1
23010,23011,Undirected,49049,,1
23010,23013,Undirected,49050,,1
23010,23014,Undirected,49051,,1
23010,23015,Undirected,49052,,1
23010,23016,Undirected,49053,,1
23010,23017,Undirected,49054,,1
23010,23018,Undirected,49055,,1
23010,23019,Undirected,49056,,1
23010,23020,Undirected,49057,,1
23010,23021,Undirected,49058,,1
23010,23022,Undirected,49059,,1
23010,23023,Undirected,49060,,1
23010,23024,Undirected,49172,,1
23010,23025,Undirected,49173,,1
23010,23026,Undirected,49174,,1
23010,23028,Undirected,49175,,1
23010,23029,Undirected,49176,,1
23010,23031,Undirected,49177,,1
23010,23033,Undirected,49178,,1
23010,23034,Undirected,49179,,1
23010,23035,Undirected,49180,,1
23010,23040,Undirected,49181,,1
23010,23058,Undirected,49322,,1
23010,23083,Undirected,49323,,1
23010,23095,Undirected,49377,,1
23010,23109,Undirected,49378,,1
23010,23129,Undirected,49417,,1
23010,23143,Undirected,49418,,1
23010,23151,Undirected,49470,,1
23010,23157,Undirected,49471,,1
23010,23189,Undirected,49525,,1
23010,23204,Undirected,49579,,1
23010,23213,Undirected,49580,,1
23010,23225,Undirected,49581,,1
23010,23231,Undirected,49582,,1
23010,23237,Undirected,49640,,1
23010,23252,Undirected,49641,,1
23010,23270,Undirected,49697,,1
23010,23291,Undirected,49698,,1
23010,23295,Undirected,49745,,1
23010,23308,Undirected,49746,,1
23010,23310,Undirected,49747,,1
23010,23340,Undirected,49790,,1
23011,23017,Undirected,49061,,1
23011,23019,Undirected,49062,,1
23011,23022,Undirected,49063,,1
23011,23024,Undirected,49182,,1
23011,23029,Undirected,49183,,1
23011,23032,Undirected,49184,,1
23011,23034,Undirected,49185,,1
23011,23036,Undirected,49186,,1
23011,23040,Undirected,49187,,1
23011,23058,Undirected,49324,,1
23011,23083,Undirected,49325,,1
23011,23085,Undirected,49379,,1
23011,23095,Undirected,49380,,1
23011,23156,Undirected,49472,,1
23011,23204,Undirected,49583,,1
23011,23209,Undirected,49584,,1
23011,23218,Undirected,49585,,1
23011,23225,Undirected,49586,,1
23011,23237,Undirected,49642,,1
23011,23244,Undirected,49643,,1
23011,23252,Undirected,49644,,1
23011,23310,Undirected,49748,,1
23011,23320,Undirected,49749,,1
23013,23014,Undirected,49064,,1
23013,23016,Undirected,49065,,1
23013,23019,Undirected,49066,,1
23013,23021,Undirected,49067,,1
23013,23022,Undirected,49068,,1
23013,23023,Undirected,49069,,1
23013,23025,Undirected,49188,,1
23013,23028,Undirected,49189,,1
23013,23029,Undirected,49190,,1
23013,23031,Undirected,49191,,1
23013,23033,Undirected,49192,,1
23013,23034,Undirected,49193,,1
23013,23035,Undirected,49194,,1
23013,23036,Undirected,49195,,1
23013,23040,Undirected,49196,,1
23013,23049,Undirected,49197,,1
23013,23050,Undirected,49198,,1
23013,23065,Undirected,49326,,1
23013,23066,Undirected,49327,,1
23013,23071,Undirected,49328,,1
23013,23083,Undirected,49329,,1
23013,23109,Undirected,49381,,1
23013,23113,Undirected,49382,,1
23013,23129,Undirected,49420,,1
23013,23139,Undirected,49421,,1
23013,23151,Undirected,49473,,1
23013,23163,Undirected,49474,,1
23013,23172,Undirected,49475,,1
23013,23182,Undirected,49527,,1
23013,23193,Undirected,49528,,1
23013,23204,Undirected,49587,,1
23013,23213,Undirected,49588,,1
23013,23218,Undirected,49589,,1
23013,23223,Undirected,49590,,1
23013,23231,Undirected,49591,,1
23013,23237,Undirected,49646,,1
23013,23244,Undirected,49647,,1
23013,23252,Undirected,49648,,1
23013,23270,Undirected,49699,,1
23013,23275,Undirected,49700,,1
23013,23291,Undirected,49701,,1
23013,23295,Undirected,49752,,1
23013,23298,Undirected,49753,,1
23013,23310,Undirected,49754,,1
23013,23314,Undirected,49755,,1
23014,23016,Undirected,49070,,1
23014,23020,Undirected,49071,,1
23014,23021,Undirected,49072,,1
23014,23022,Undirected,49073,,1
23014,23024,Undirected,49199,,1
23014,23025,Undirected,49200,,1
23014,23028,Undirected,49201,,1
23014,23031,Undirected,49202,,1
23014,23033,Undirected,49203,,1
23014,23034,Undirected,49204,,1
23014,23035,Undirected,49205,,1
23014,23040,Undirected,49206,,1
23014,23044,Undirected,49207,,1
23014,23047,Undirected,49208,,1
23014,23083,Undirected,49330,,1
23014,23095,Undirected,49383,,1
23014,23109,Undirected,49384,,1
23014,23137,Undirected,49422,,1
23014,23150,Undirected,49476,,1
23014,23163,Undirected,49477,,1
23014,23172,Undirected,49478,,1
23014,23173,Undirected,49479,,1
23014,23213,Undirected,49592,,1
23014,23222,Undirected,49593,,1
23014,23223,Undirected,49594,,1
23014,23231,Undirected,49595,,1
23014,23233,Undirected,49596,,1
23014,23237,Undirected,49649,,1
23014,23241,Undirected,49650,,1
23014,23244,Undirected,49651,,1
23014,23252,Undirected,49652,,1
23014,23270,Undirected,49702,,1
23014,23279,Undirected,49703,,1
23014,23295,Undirected,49756,,1
23014,23310,Undirected,49757,,1
23014,23314,Undirected,49758,,1
23014,23344,Undirected,49791,,1
23015,23018,Undirected,49074,,1
23015,23019,Undirected,49075,,1
23015,23021,Undirected,49076,,1
23015,23029,Undirected,49209,,1
23015,23034,Undirected,49210,,1
23015,23083,Undirected,49331,,1
23015,23213,Undirected,49597,,1
23015,23218,Undirected,49598,,1
23015,23252,Undirected,49653,,1
23015,23254,Undirected,49654,,1
23015,23267,Undirected,49704,,1
23016,23019,Undirected,49077,,1
23016,23020,Undirected,49078,,1
23016,23021,Undirected,49079,,1
23016,23022,Undirected,49080,,1
23016,23023,Undirected,49081,,1
23016,23024,Undirected,49211,,1
23016,23025,Undirected,49212,,1
23016,23028,Undirected,49213,,1
23016,23031,Undirected,49214,,1
23016,23032,Undirected,49215,,1
23016,23033,Undirected,49216,,1
23016,23034,Undirected,49217,,1
23016,23035,Undirected,49218,,1
23016,23051,Undirected,49219,,1
23016,23078,Undirected,49332,,1
23016,23083,Undirected,49333,,1
23016,23109,Undirected,49385,,1
23016,23142,Undirected,49423,,1
23016,23151,Undirected,49480,,1
23016,23162,Undirected,49481,,1
23016,23181,Undirected,49529,,1
23016,23189,Undirected,49530,,1
23016,23200,Undirected,49531,,1
23016,23204,Undirected,49599,,1
23016,23218,Undirected,49600,,1
23016,23223,Undirected,49601,,1
23016,23231,Undirected,49602,,1
23016,23237,Undirected,49655,,1
23016,23252,Undirected,49656,,1
23016,23288,Undirected,49705,,1
23016,23291,Undirected,49706,,1
23016,23295,Undirected,49759,,1
23016,23298,Undirected,49760,,1
23016,23299,Undirected,49761,,1
23016,23314,Undirected,49762,,1
23016,23340,Undirected,49792,,1
23017,23019,Undirected,49082,,1
23017,23022,Undirected,49083,,1
23017,23034,Undirected,49220,,1
23017,23204,Undirected,49603,,1
23017,23252,Undirected,49657,,1
23018,23019,Undirected,49084,,1
23018,23022,Undirected,49085,,1
23018,23023,Undirected,49086,,1
23018,23024,Undirected,49221,,1
23018,23026,Undirected,49222,,1
23018,23029,Undirected,49223,,1
23018,23033,Undirected,49224,,1
23018,23036,Undirected,49225,,1
23018,23058,Undirected,49334,,1
23018,23083,Undirected,49335,,1
23018,23139,Undirected,49424,,1
23018,23155,Undirected,49482,,1
23018,23209,Undirected,49604,,1
23018,23291,Undirected,49707,,1
23019,23022,Undirected,49087,,1
23019,23026,Undirected,49226,,1
23019,23029,Undirected,49227,,1
23019,23033,Undirected,49228,,1
23019,23034,Undirected,49229,,1
23019,23058,Undirected,49336,,1
23019,23097,Undirected,49386,,1
23019,23139,Undirected,49425,,1
23019,23209,Undirected,49605,,1
23019,23270,Undirected,49708,,1
23020,23022,Undirected,49088,,1
23020,23024,Undirected,49230,,1
23020,23026,Undirected,49231,,1
23020,23034,Undirected,49232,,1
23020,23097,Undirected,49387,,1
23020,23109,Undirected,49388,,1
23020,23139,Undirected,49426,,1
23020,23157,Undirected,49483,,1
23020,23223,Undirected,49606,,1
23020,23243,Undirected,49658,,1
23020,23252,Undirected,49659,,1
23020,23270,Undirected,49709,,1
23020,23310,Undirected,49763,,1
23020,23320,Undirected,49764,,1
23021,23022,Undirected,49089,,1
23021,23023,Undirected,49090,,1
23021,23024,Undirected,49233,,1
23021,23025,Undirected,49234,,1
23021,23028,Undirected,49235,,1
23021,23031,Undirected,49236,,1
23021,23033,Undirected,49237,,1
23021,23034,Undirected,49238,,1
23021,23035,Undirected,49239,,1
23021,23083,Undirected,49337,,1
23021,23109,Undirected,49389,,1
23021,23111,Undirected,49390,,1
23021,23139,Undirected,49427,,1
23021,23151,Undirected,49484,,1
23021,23157,Undirected,49485,,1
23021,23204,Undirected,49607,,1
23021,23213,Undirected,49608,,1
23021,23231,Undirected,49609,,1
23021,23252,Undirected,49660,,1
23021,23270,Undirected,49710,,1
23021,23295,Undirected,49765,,1
23021,23310,Undirected,49766,,1
23022,23023,Undirected,49091,,1
23022,23024,Undirected,49240,,1
23022,23025,Undirected,49241,,1
23022,23028,Undirected,49242,,1
23022,23029,Undirected,49243,,1
23022,23031,Undirected,49244,,1
23022,23033,Undirected,49245,,1
23022,23034,Undirected,49246,,1
23022,23035,Undirected,49247,,1
23022,23036,Undirected,49248,,1
23022,23040,Undirected,49249,,1
23022,23058,Undirected,49338,,1
23022,23066,Undirected,49339,,1
23022,23068,Undirected,49340,,1
23022,23083,Undirected,49341,,1
23022,23097,Undirected,49391,,1
23022,23109,Undirected,49392,,1
23022,23129,Undirected,49428,,1
23022,23139,Undirected,49429,,1
23022,23151,Undirected,49486,,1
23022,23157,Undirected,49487,,1
23022,23189,Undirected,49532,,1
23022,23204,Undirected,49610,,1
23022,23213,Undirected,49611,,1
23022,23218,Undirected,49612,,1
23022,23223,Undirected,49613,,1
23022,23231,Undirected,49614,,1
23022,23237,Undirected,49661,,1
23022,23244,Undirected,49662,,1
23022,23252,Undirected,49663,,1
23022,23261,Undirected,49664,,1
23022,23266,Undirected,49711,,1
23022,23270,Undirected,49712,,1
23022,23291,Undirected,49713,,1
23022,23295,Undirected,49767,,1
23022,23310,Undirected,49768,,1
23022,23314,Undirected,49769,,1
23022,23320,Undirected,49770,,1
23022,23340,Undirected,49793,,1
23023,23024,Undirected,49250,,1
23023,23025,Undirected,49251,,1
23023,23028,Undirected,49252,,1
23023,23031,Undirected,49253,,1
23023,23033,Undirected,49254,,1
23023,23034,Undirected,49255,,1
23023,23035,Undirected,49256,,1
23023,23070,Undirected,49342,,1
23023,23099,Undirected,49393,,1
23023,23101,Undirected,49394,,1
23023,23109,Undirected,49395,,1
23023,23151,Undirected,49488,,1
23023,23162,Undirected,49489,,1
23023,23163,Undirected,49490,,1
23023,23181,Undirected,49533,,1
23023,23204,Undirected,49615,,1
23023,23213,Undirected,49616,,1
23023,23231,Undirected,49617,,1
23023,23260,Undirected,49665,,1
23023,23270,Undirected,49714,,1
23023,23288,Undirected,49715,,1
23023,23291,Undirected,49716,,1
23023,23295,Undirected,49771,,1
23023,23298,Undirected,49772,,1
23023,23310,Undirected,49773,,1
23023,23325,Undirected,49794,,1
23024,23025,Undirected,49795,,1
23024,23028,Undirected,49796,,1
23024,23031,Undirected,49797,,1
23024,23032,Undirected,49798,,1
23024,23033,Undirected,49799,,1
23024,23034,Undirected,49800,,1
23024,23035,Undirected,49801,,1
23024,23036,Undirected,49802,,1
23024,23039,Undirected,49803,,1
23024,23040,Undirected,49804,,1
23024,23053,Undirected,49805,,1
23024,23066,Undirected,49867,,1
23024,23069,Undirected,49868,,1
23024,23083,Undirected,49869,,1
23024,23095,Undirected,49951,,1
23024,23097,Undirected,49952,,1
23024,23109,Undirected,49953,,1
23024,23134,Undirected,50013,,1
23024,23139,Undirected,50014,,1
23024,23142,Undirected,50015,,1
23024,23151,Undirected,50053,,1
23024,23157,Undirected,50054,,1
23024,23172,Undirected,50055,,1
23024,23218,Undirected,50152,,1
23024,23223,Undirected,50153,,1
23024,23231,Undirected,50154,,1
23024,23243,Undirected,50222,,1
23024,23244,Undirected,50223,,1
23024,23252,Undirected,50224,,1
23024,23261,Undirected,50225,,1
23024,23270,Undirected,50276,,1
23024,23288,Undirected,50277,,1
23024,23291,Undirected,50278,,1
23024,23295,Undirected,50324,,1
23024,23310,Undirected,50325,,1
23024,23320,Undirected,50326,,1
23024,23325,Undirected,50378,,1
23024,23340,Undirected,50379,,1
23025,23028,Undirected,49806,,1
23025,23031,Undirected,49807,,1
23025,23033,Undirected,49808,,1
23025,23034,Undirected,49809,,1
23025,23035,Undirected,49810,,1
23025,23036,Undirected,49811,,1
23025,23040,Undirected,49812,,1
23025,23061,Undirected,49870,,1
23025,23065,Undirected,49871,,1
23025,23071,Undirected,49872,,1
23025,23083,Undirected,49873,,1
23025,23097,Undirected,49954,,1
23025,23099,Undirected,49955,,1
23025,23101,Undirected,49956,,1
23025,23109,Undirected,49957,,1
23025,23142,Undirected,50016,,1
23025,23151,Undirected,50056,,1
23025,23189,Undirected,50109,,1
23025,23204,Undirected,50155,,1
23025,23213,Undirected,50156,,1
23025,23221,Undirected,50157,,1
23025,23223,Undirected,50158,,1
23025,23231,Undirected,50159,,1
23025,23237,Undirected,50226,,1
23025,23244,Undirected,50227,,1
23025,23252,Undirected,50228,,1
23025,23260,Undirected,50229,,1
23025,23266,Undirected,50279,,1
23025,23270,Undirected,50280,,1
23025,23288,Undirected,50281,,1
23025,23291,Undirected,50282,,1
23025,23295,Undirected,50327,,1
23025,23298,Undirected,50328,,1
23025,23308,Undirected,50329,,1
23025,23310,Undirected,50330,,1
23025,23314,Undirected,50331,,1
23025,23320,Undirected,50332,,1
23026,23029,Undirected,49813,,1
23026,23033,Undirected,49814,,1
23026,23034,Undirected,49815,,1
23026,23036,Undirected,49816,,1
23026,23058,Undirected,49874,,1
23026,23064,Undirected,49875,,1
23026,23067,Undirected,49876,,1
23026,23077,Undirected,49877,,1
23026,23083,Undirected,49878,,1
23026,23097,Undirected,49958,,1
23026,23098,Undirected,49959,,1
23026,23099,Undirected,49960,,1
23026,23109,Undirected,49961,,1
23026,23134,Undirected,50017,,1
23026,23139,Undirected,50018,,1
23026,23151,Undirected,50057,,1
23026,23152,Undirected,50058,,1
23026,23162,Undirected,50059,,1
23026,23190,Undirected,50110,,1
23026,23193,Undirected,50111,,1
23026,23223,Undirected,50160,,1
23026,23252,Undirected,50230,,1
23026,23267,Undirected,50283,,1
23027,23028,Undirected,49817,,1
23027,23033,Undirected,49818,,1
23027,23038,Undirected,49819,,1
23027,23067,Undirected,49879,,1
23027,23162,Undirected,50060,,1
23027,23184,Undirected,50112,,1
23027,23200,Undirected,50113,,1
23027,23267,Undirected,50284,,1
23028,23029,Undirected,49820,,1
23028,23031,Undirected,49821,,1
23028,23033,Undirected,49822,,1
23028,23034,Undirected,49823,,1
23028,23035,Undirected,49824,,1
23028,23036,Undirected,49825,,1
23028,23040,Undirected,49826,,1
23028,23050,Undirected,49827,,1
23028,23054,Undirected,49880,,1
23028,23058,Undirected,49881,,1
23028,23061,Undirected,49882,,1
23028,23066,Undirected,49883,,1
23028,23071,Undirected,49884,,1
23028,23083,Undirected,49885,,1
23028,23099,Undirected,49962,,1
23028,23100,Undirected,49963,,1
23028,23101,Undirected,49964,,1
23028,23109,Undirected,49965,,1
23028,23130,Undirected,50019,,1
23028,23142,Undirected,50020,,1
23028,23151,Undirected,50061,,1
23028,23152,Undirected,50062,,1
23028,23157,Undirected,50063,,1
23028,23172,Undirected,50064,,1
23028,23181,Undirected,50114,,1
23028,23200,Undirected,50115,,1
23028,23204,Undirected,50161,,1
23028,23207,Undirected,50162,,1
23028,23213,Undirected,50163,,1
23028,23223,Undirected,50164,,1
23028,23226,Undirected,50165,,1
23028,23231,Undirected,50166,,1
23028,23237,Undirected,50231,,1
23028,23244,Undirected,50232,,1
23028,23252,Undirected,50233,,1
23028,23254,Undirected,50234,,1
23028,23256,Undirected,50235,,1
23028,23260,Undirected,50236,,1
23028,23270,Undirected,50285,,1
23028,23275,Undirected,50286,,1
23028,23291,Undirected,50287,,1
23028,23295,Undirected,50333,,1
23028,23298,Undirected,50334,,1
23028,23310,Undirected,50335,,1
23028,23314,Undirected,50336,,1
23029,23033,Undirected,49828,,1
23029,23034,Undirected,49829,,1
23029,23036,Undirected,49830,,1
23029,23058,Undirected,49886,,1
23029,23064,Undirected,49887,,1
23029,23067,Undirected,49888,,1
23029,23083,Undirected,49889,,1
23029,23098,Undirected,49966,,1
23029,23099,Undirected,49967,,1
23029,23109,Undirected,49968,,1
23029,23134,Undirected,50021,,1
23029,23139,Undirected,50022,,1
23029,23162,Undirected,50065,,1
23029,23209,Undirected,50167,,1
23029,23244,Undirected,50237,,1
23029,23267,Undirected,50288,,1
23029,23310,Undirected,50337,,1
23031,23033,Undirected,49831,,1
23031,23034,Undirected,49832,,1
23031,23035,Undirected,49833,,1
23031,23053,Undirected,49834,,1
23031,23061,Undirected,49890,,1
23031,23083,Undirected,49891,,1
23031,23099,Undirected,49969,,1
23031,23101,Undirected,49970,,1
23031,23109,Undirected,49971,,1
23031,23142,Undirected,50024,,1
23031,23172,Undirected,50067,,1
23031,23174,Undirected,50116,,1
23031,23181,Undirected,50117,,1
23031,23184,Undirected,50118,,1
23031,23204,Undirected,50168,,1
23031,23207,Undirected,50169,,1
23031,23213,Undirected,50170,,1
23031,23218,Undirected,50171,,1
23031,23231,Undirected,50172,,1
23031,23237,Undirected,50238,,1
23031,23252,Undirected,50239,,1
23031,23260,Undirected,50240,,1
23031,23270,Undirected,50289,,1
23031,23291,Undirected,50290,,1
23031,23295,Undirected,50339,,1
23031,23298,Undirected,50340,,1
23031,23299,Undirected,50341,,1
23031,23314,Undirected,50342,,1
23033,23034,Undirected,49836,,1
23033,23035,Undirected,49837,,1
23033,23036,Undirected,49838,,1
23033,23058,Undirected,49894,,1
23033,23064,Undirected,49895,,1
23033,23066,Undirected,49896,,1
23033,23067,Undirected,49897,,1
23033,23070,Undirected,49898,,1
23033,23075,Undirected,49899,,1
23033,23083,Undirected,49900,,1
23033,23098,Undirected,49973,,1
23033,23099,Undirected,49974,,1
23033,23101,Undirected,49975,,1
23033,23109,Undirected,49976,,1
23033,23113,Undirected,49977,,1
23033,23142,Undirected,50025,,1
23033,23162,Undirected,50069,,1
23033,23172,Undirected,50070,,1
23033,23181,Undirected,50120,,1
23033,23201,Undirected,50121,,1
23033,23204,Undirected,50174,,1
23033,23207,Undirected,50175,,1
23033,23213,Undirected,50176,,1
23033,23218,Undirected,50177,,1
23033,23231,Undirected,50178,,1
23033,23237,Undirected,50241,,1
23033,23244,Undirected,50242,,1
23033,23252,Undirected,50243,,1
23033,23260,Undirected,50244,,1
23033,23267,Undirected,50291,,1
23033,23270,Undirected,50292,,1
23033,23291,Undirected,50293,,1
23033,23295,Undirected,50344,,1
23033,23298,Undirected,50345,,1
23033,23320,Undirected,50346,,1
23034,23035,Undirected,49839,,1
23034,23036,Undirected,49840,,1
23034,23037,Undirected,49841,,1
23034,23040,Undirected,49842,,1
23034,23051,Undirected,49843,,1
23034,23056,Undirected,49901,,1
23034,23058,Undirected,49902,,1
23034,23065,Undirected,49903,,1
23034,23068,Undirected,49904,,1
23034,23069,Undirected,49905,,1
23034,23070,Undirected,49906,,1
23034,23071,Undirected,49907,,1
23034,23083,Undirected,49908,,1
23034,23085,Undirected,49978,,1
23034,23090,Undirected,49979,,1
23034,23095,Undirected,49980,,1
23034,23097,Undirected,49981,,1
23034,23100,Undirected,49982,,1
23034,23106,Undirected,49983,,1
23034,23109,Undirected,49984,,1
23034,23121,Undirected,50026,,1
23034,23130,Undirected,50027,,1
23034,23134,Undirected,50028,,1
23034,23139,Undirected,50029,,1
23034,23151,Undirected,50071,,1
23034,23152,Undirected,50072,,1
23034,23157,Undirected,50073,,1
23034,23162,Undirected,50074,,1
23034,23163,Undirected,50075,,1
23034,23172,Undirected,50076,,1
23034,23181,Undirected,50122,,1
23034,23189,Undirected,50123,,1
23034,23193,Undirected,50124,,1
23034,23204,Undirected,50179,,1
23034,23212,Undirected,50180,,1
23034,23213,Undirected,50181,,1
23034,23221,Undirected,50182,,1
23034,23223,Undirected,50183,,1
23034,23228,Undirected,50184,,1
23034,23231,Undirected,50185,,1
23034,23244,Undirected,50245,,1
23034,23252,Undirected,50246,,1
23034,23266,Undirected,50294,,1
23034,23270,Undirected,50295,,1
23034,23275,Undirected,50296,,1
23034,23288,Undirected,50297,,1
23034,23289,Undirected,50298,,1
23034,23291,Undirected,50299,,1
23034,23295,Undirected,50347,,1
23034,23299,Undirected,50348,,1
23034,23308,Undirected,50349,,1
23034,23310,Undirected,50350,,1
23034,23314,Undirected,50351,,1
23034,23320,Undirected,50352,,1
23034,23325,Undirected,50382,,1
23034,23340,Undirected,50383,,1
23035,23040,Undirected,49844,,1
23035,23083,Undirected,49909,,1
23035,23097,Undirected,49985,,1
23035,23101,Undirected,49986,,1
23035,23109,Undirected,49987,,1
23035,23142,Undirected,50030,,1
23035,23151,Undirected,50077,,1
23035,23204,Undirected,50186,,1
23035,23213,Undirected,50187,,1
23035,23223,Undirected,50188,,1
23035,23231,Undirected,50189,,1
23035,23237,Undirected,50247,,1
23035,23252,Undirected,50248,,1
23035,23270,Undirected,50300,,1
23035,23291,Undirected,50301,,1
23035,23295,Undirected,50353,,1
23035,23298,Undirected,50354,,1
23036,23040,Undirected,49845,,1
23036,23058,Undirected,49910,,1
23036,23069,Undirected,49911,,1
23036,23083,Undirected,49912,,1
23036,23109,Undirected,49988,,1
23036,23142,Undirected,50031,,1
23036,23151,Undirected,50078,,1
23036,23157,Undirected,50079,,1
23036,23162,Undirected,50080,,1
23036,23175,Undirected,50125,,1
23036,23204,Undirected,50190,,1
23036,23231,Undirected,50191,,1
23036,23244,Undirected,50249,,1
23036,23252,Undirected,50250,,1
23036,23261,Undirected,50251,,1
23036,23270,Undirected,50302,,1
23036,23289,Undirected,50303,,1
23036,23291,Undirected,50304,,1
23036,23310,Undirected,50355,,1
23036,23320,Undirected,50356,,1
23036,23325,Undirected,50384,,1
23036,23340,Undirected,50385,,1
23038,23067,Undirected,49917,,1
23038,23076,Undirected,49918,,1
23038,23077,Undirected,49919,,1
23038,23078,Undirected,49920,,1
23038,23080,Undirected,49921,,1
23038,23093,Undirected,49992,,1
23038,23162,Undirected,50084,,1
23039,23053,Undirected,49851,,1
23039,23066,Undirected,49922,,1
23039,23067,Undirected,49923,,1
23039,23139,Undirected,50034,,1
23039,23142,Undirected,50035,,1
23039,23244,Undirected,50253,,1
23039,23314,Undirected,50359,,1
23053,23067,Undirected,49949,,1
23053,23083,Undirected,49950,,1
23053,23139,Undirected,50051,,1
23053,23142,Undirected,50052,,1
23053,23314,Undirected,50377,,1
23058,23064,Undirected,50410,,1
23058,23067,Undirected,50411,,1
23058,23083,Undirected,50412,,1
23058,23098,Undirected,50459,,1
23058,23099,Undirected,50460,,1
23058,23162,Undirected,50543,,1
23058,23209,Undirected,50652,,1
23058,23223,Undirected,50653,,1
23058,23252,Undirected,50704,,1
23058,23267,Undirected,50734,,1
23058,23270,Undirected,50735,,1
23058,23320,Undirected,50770,,1
23061,23064,Undirected,50414,,1
23061,23076,Undirected,50415,,1
23061,23077,Undirected,50416,,1
23061,23162,Undirected,50545,,1
23061,23172,Undirected,50546,,1
23061,23207,Undirected,50658,,1
23061,23298,Undirected,50771,,1
23064,23075,Undirected,50420,,1
23064,23078,Undirected,50421,,1
23064,23098,Undirected,50465,,1
23064,23099,Undirected,50466,,1
23064,23100,Undirected,50467,,1
23064,23115,Undirected,50507,,1
